_id,X,Y,ObjectID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,AffidavitID,County,CDSCode,School,Street,City,State,Zip,MailingStreet,MailingCity,MailingState,MailingZip,Telephone,Email,Email2,PublicDistrict,SiteAdministratorSalutation,SiteAdministratorFirstName,SiteAdministratorLastName,SiteAdministratorTitle,SiteAdministratorEmail,SchoolType,SchoolAccommodations,LowGrade,HighGrade,KindergartenEnrollment,Grade1Enrollment,Grade2Enrollment,Grade3Enrollment,Grade4Enrollment,Grade5Enrollment,Grade6Enrollment,Grade7Enrollment,Grade8Enrollment,Grade9Enrollment,Grade10Enrollment,Grade11Enrollment,Grade12Enrollment,UngradedElementaryEnrollmnet,UngradedSecondaryEnrollment,TotalEnrollment,DiplomaOffered,Graduates2015_16,FullTimeTeachers,PartTimeTeachers,AdministrativeStaff,OtherStaff,OffersSpecialEducationServices,TaxExempt501,TaxExempt23701,TaxExempt214,TaxExempt,ReligiousClassification,ReligiousDenomination,Director_PrincipalOfficerSaluta,Director_PrincipalOfficerFirstN,Director_PrincipalOfficerLastNa,Director_PrincipalOfficerTitle,Director_PrincipalOfficerEmail,CustodianofRecordsSalutation,CustodianofRecordsFirstName,CustodianofRecordsLastName,CustodianofRecordsEmail
37,-13582968.9175995,4516101.71346565,37,parcels,T,100,A,"4760 THORNTON AVE, FREMONT, CA 94536",0,Address,,4760 Thornton Avenue,Fremont,CA,94536,195356,Alameda,01611766909840,Fremont Christian School,4760 Thornton Avenue,Fremont,CA,94536,,,,,510-744-2233,tmeyer@fremontchristian.com,smiller@fremontchristian.com,Fremont Unified,Dr.,Tricia,Meyer,Head of School,tmeyer@fremontchristian.com,Coeducational,Day Only,K,12,79,36,42,35,37,29,33,36,51,38,50,60,66,0,0,592,Yes,56,77,2,9,12,No,Yes,No,No,Yes,Religious,Assembly of God,Rev.,Terry,Inman,President,,Mrs.,Sherry,Miller,smiller@fremontchristian.com
38,-13586920.0221423,4518414.09042673,38,streets,M,100,A,"4966 PASEO PADRE PKY, Fremont, CA, 94555",,Address,R,4966 Paseo Padre Parkway,Fremont,CA,94555,191428,Alameda,01611766139778,Genius Kids Inc,4966 Paseo Padre Parkway,Fremont,CA,94555,,,,94538,510-713-2431,info@geniuskidsonline.com,,Fremont Unified,Ms.,Shana,Nijjar,Executive Director,info@geniuskidsonline.com,Coeducational,Day Only,K,7,24,12,12,12,12,5,4,3,0,0,0,0,0,0,0,84,No,0,2,3,1,1,No,No,No,No,No,Non-religious,,Ms.,Rennu,Dhillon,Other,rennud@gmail.com,Ms.,Shana,Nijjar,info@geniuskidsonline.com
39,-13609829.6730898,4562594.33930643,39,parcels,M,100,A,"1581 LE ROY AVE, BERKELEY, CA 94708",0,Address,,1581 Le Roy Avenue,Berkeley,CA,94708,200847,Alameda,01611436148506,German Int'l School of Silicon Valley,1581 Le Roy Avenue,Berkeley,CA,94708,,,,,510-558-0436,office@gissv.org,,Berkeley Unified,Mr.,Martin,Walter,Principal,mwalter@gissv.org,Coeducational,Day Only,K,9,16,7,12,12,9,5,5,15,7,5,0,0,0,0,0,93,No,0,15,1,4,2,No,Yes,No,No,Yes,Non-religious,,Mr.,Michael,Koops,Head of School,mkoops@gissv.org,Ms.,Anja,Friebe,afriebe@gissv.org
40,-13613305.9754029,4558870.15450241,40,parcels,M,100,A,"2830 9TH ST, BERKELEY, CA 94710",0,Address,,2830 Ninth Street,Berkeley,CA,94710,202110,Alameda,01611436139273,Global Montessori International School,2830 Ninth Street,Berkeley,CA,94710,,,,,510-845-6969,office@gmis-berkeley.com,,,,Vivi,Teng,Director,vivi_gmis@yahoo.com,Coeducational,Day Only,,K,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,No,0,12,0,3,0,No,No,No,No,No,Non-religious,,,Vivi,Teng,Director,vivi_gmis@yahoo.com,,Pei Hsien,Kuo,
41,-13608896.6154932,4553438.63230689,41,parcels,M,100,A,"466 CHETWOOD ST, OAKLAND, CA 94610",0,Address,,466 Chetwood St,Oakland,CA,94610,191365,Alameda,01612597071970,Grand Lake Montessori,466 Chetwood St,Oakland,CA,94610,,,,,510-836-4313,office@grandlakemontessori.com,nancy@grandlakemontessori.com,Oakland Unified,Ms.,Shirley,Leck,Head of School,sleck@grandlakemontessori.com,Coeducational,Day Only,K,6,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,15,No,0,31,0,3,2,No,Yes,No,No,Yes,Non-religious,,Mr.,Fred,Giari,President,,Ms.,Nancy,Haskins,
42,-13603416.9934863,4552552.22427558,42,parcels,T,100,A,"4700 LINCOLN AVE, OAKLAND, CA 94602",0,Address,,4700 Lincoln Avenue,Oakland,CA,94602,194776,Alameda,01612597083397,Growing Light Montessori School,4700 Lincoln Avenue,Oakland,CA,94602,,,,,510-336-9897,glms4u@growinglight.net,,Oakland Unified,Ms.,Paula,Cancienne,Director,glms4u@growinglight.net,Coeducational,Day Only,K,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,No,0,1,3,1,1,No,No,No,No,No,Non-religious,,Ms.,Rachel,LaField,Head of School,glms4u@growinglight.net,Ms.,Paula,Cancienne,glms4u@growinglight.net
43,-13603806.4715529,4552432.09818579,43,parcels,M,100,A,"4315 LINCOLN AVE, OAKLAND, CA 94602",0,Address,,4315 Lincoln Avenue,Oakland,CA,94602,193507,Alameda,01612596932925,Head-Royce School,4315 Lincoln Avenue,Oakland,CA,94602,,,,,510-531-1300,cland@headroyce.org,mfahey@headroyce.org,Oakland Unified,Ms.,Crystal,Land,Head of School,cland@headroyce.org,Coeducational,Day Only,K,12,39,39,41,40,45,42,88,92,90,93,94,84,90,0,0,877,Yes,90,102,6,27,36,No,Yes,No,No,Yes,Non-religious,,Mr.,Dennis,Malone,Administrator,dmalone@headroyce.org,Mr.,Dennis,Malone,dmalone@headroyce.org
44,-13606696.6322191,4556764.79523817,44,parcels,M,100,A,"4660 HARBORD DR, OAKLAND, CA 94618",0,Address,,4660 Harbord Drive,Oakland,CA,94618,193093,Alameda,01612596932941,Holy Names High School,4660 Harbord Drive,Oakland,CA,94618,,,,,510-450-1110,registrar@hnhsoakland.org,jcasella@hnhsoakland.org,Oakland Unified,Mrs.,Constance,Hubbard,Principal,chubbard@hnhsoakland.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,30,29,27,27,0,0,113,Yes,30,11,12,3,10,No,Yes,No,Yes,Yes,Religious,Roman Catholic,Mrs.,Constance,Hubbard,Principal,chubbard@hnhsoakland.org,Ms.,Linda,Brownell,lbrownell@hnhsoakland.org
45,-13581428.5747772,4517052.15796994,45,streets,M,100,A,"3930 PARISH AVE, Fremont, CA, 94536",,Address,R,3930 Parish Avenue,Fremont,CA,94536,204893,Alameda,01611766972731,Holy Spirit Elementary,3930 Parish Avenue,Fremont,CA,94536,,,,,510-793-3553,holyspiritschool@csdo.org,,Fremont Unified,Ms.,Jennifer,Fields,Other,jfields@csdo.org,Coeducational,Day Only,K,8,25,28,35,17,32,31,22,24,32,0,0,0,0,0,0,246,No,0,12,0,1,19,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Phillip,Maher,Principal,pmaher@csdo.org,Ms.,Jennifer,Fields,jfields@csdo.org
46,-13576745.5363448,4512926.82828654,46,streets,M,100,A,"4211 CAROL AVE, Fremont, CA, 94538",,Address,L,4211 Carol Avenue,Fremont,CA,94538,191362,Alameda,01611766140461,ILM Academy,4211 Carol Avenue,Fremont,CA,94538,,,,,510-936-1572,principal@theilmacademy.com,,Fremont Unified,Mrs.,Huma,Bokharey,Administrator,principal@theilmacademy.com,Coeducational,Day Only,K,8,24,26,24,19,15,12,10,7,2,0,0,0,0,0,0,139,No,0,12,2,1,2,No,Yes,No,No,Yes,Religious,Islamic,Mrs.,Huma,Bokharey,Principal,,Mrs.,Huma,Bokharey,
47,-13573017.072342,4513416.2904038,47,parcels,M,100,A,"43297 LIVERMORE CMN, FREMONT, CA 94539",0,Address,,43297 Livermore Common,Fremont,CA,94539,193126,Alameda,01611766152805,Institute of Inspired Learning,43297 Livermore Common,Fremont,CA,94539,,,,,510-205-9985,nimish@nimishshah.com,,Fremont Unified,Mr.,Nimish,Shah,Other,nimish@nimishshah.com,Coeducational,Day Only,3,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,Yes,0,1,0,0,0,No,No,No,No,No,Non-religious,,Mr.,Nimish,Shah,Other,nimish@nimishshah.com,Mr.,Nimish,Shah,nimish@nimishshah.com
48,-13601843.0134762,4548711.99613673,48,streets,M,100,A,"5000 MACARTHUR BLVD, Oakland, CA, 94613",,Address,R,"5000 MacArthur Boulevard, PMB 9966",Oakland,CA,94613,197174,Alameda,01612597099518,Julia Morgan School for Girls,"5000 MacArthur Boulevard, PMB 9966",Oakland,CA,94613,,,,,510-632-6000,pmaycroft@juliamorganschool.org,,Oakland Unified,Ms.,Sandra,Luna,Head of School,sluna@juliamorganschool.org,Girls Only,Day Only,6,8,0,0,0,0,0,0,44,45,41,0,0,0,0,0,0,130,No,0,8,6,5,6,No,Yes,No,No,Yes,Non-religious,,Ms.,Sandra,Luna,Head of School,,Ms.,Laurie,Rothermel,
49,-13605113.055133,4552157.20295802,49,parcels,M,100,A,"1561 VISTA ST, OAKLAND, CA 94602",0,Address,,1561 Vista St.,Oakland,CA,94602,203973,Alameda,01612596154256,Ka-Lo Academy,1561 Vista St.,Oakland,CA,94602,,,,,510-531-5218,info@kaloacademy.com,,Oakland Unified,Ms.,Alanya,Snyder,Administrator,alanya@kaloacademy.com,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,6,No,0,0,2,0,0,No,No,No,No,No,Non-religious,,Ms.,Michlene,Cotter Norwood,Director,michlene@kaloacademy.com,Ms.,Alanya,Snyder,alanya@kaloacademy.com
50,-13575864.9627711,4517411.09782495,50,parcels,M,100,A,"39700 MISSION BLVD, FREMONT, CA 94539",0,Address,,39700 Mission Boulevard,Fremont,CA,94539,197146,Alameda,01611766922389,Kimber Hills Academy,39700 Mission Boulevard,Fremont,CA,94539,,,,,510-651-5437,tsevilla@gofcc.org,,Fremont Unified,Mr.,Dave,Chae,Principal,dchae@gofcc.org,Coeducational,Day Only,K,5,20,12,21,15,9,4,0,0,0,0,0,0,0,0,0,81,No,0,10,0,1,5,No,Yes,No,No,Yes,Religious,Evangelical,Mr.,Dave,Chae,Principal,dchae@gofcc.org,Mrs.,Tina,Sevilla,tsevilla@gofcc.org
51,-13602872.7052964,4546673.86479997,51,parcels,M,92.87,A,"1905 SEMINARY AVE, OAKLAND, CA 94621",0,Address,,"1905 Seminary Avenue, Suite 1",Oakland,CA,94621,197002,Alameda,01611196141212,Kingdom Builder private school,"1905 Seminary Avenue, Suite 1",Oakland,CA,94621,,,,,510-258-8818,thelord763@gmail.com,,Alameda Unified,Mr.,Darnell,Watts,Administrator,Saraiagency@yahoo.com,Coeducational,Day Only,K,12,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,6,No,0,1,0,0,0,No,No,No,No,No,,,Mrs.,Debra,Williams,Principal,Thelord763@gmail.com,Mrs.,Debra,Williams,Thelord763@ gmail.com
52,-13611345.6927147,4551228.75409932,52,streets,M,100,A,"416 8TH ST, Oakland, CA, 94607",,Address,R,416  8th Street,Oakland,CA,94607,194074,Alameda,01612596133722,LAMBO Academy International,416  8th Street,Oakland,CA,94607,417 Sand Beach Road,Alameda,CA,94501,415-754-3889,Info@LAMBOacademy.org,,Alameda Unified,Rev.,Agnes,Lee,Executive Director,RevAgnes@KIDRONmissions.org,Coeducational,Both,8,12,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,6,Yes,3,1,1,1,1,No,Yes,No,No,Yes,Religious,Independent,Dr.,Augusta,Chan,Principal,Dr@EdCoachPhD.com,Dr.,Augusta,Chan,Dr@EdCoachPhD.com
53,-13592400.0126167,4528367.72810055,53,streets,M,100,A,"26236 ADRIAN AVE, Hayward, CA, 94545",,Address,R,26236 Adrian Avenue,Hayward,CA,94545,201140,Alameda,01611927003304,Lea's Christian,26236 Adrian Avenue,Hayward,CA,94545,,,,,510-785-2477,mrsbland@leaschristianschool.org,,Hayward Unified,Mrs.,Melva,Bland,Principal,mrsbland@leaschristianschool.org,Coeducational,Day Only,K,4,20,9,11,13,6,0,0,0,0,0,0,0,0,0,0,59,No,0,8,0,1,0,No,Yes,No,No,Yes,Religious,Not affiliate with any denomination,Mr.,Warren,Yoshida,President,,Mrs.,Melva,Bland,mrsbland@leaschristianschool.org
54,-13603506.0917143,4547319.35536463,54,parcels,M,100,A,"5221 FOOTHILL BLVD, OAKLAND, CA 94601",0,Address,,5221 Foothill Boulevard,Oakland,CA,94601,191942,Alameda,01612596152524,Light Islamic Academy,5221 Foothill Boulevard,Oakland,CA,94601,,,,,510-712-1000,lightislamicacademy@gmail.com,lightislamicacademy@gmail.com,Oakland Unified,Mr.,Mustafa,Alshaif,President,Mustafa@vppss.com,Coeducational,Both,K,5,15,30,30,30,30,30,0,0,0,0,0,0,0,0,0,165,No,0,6,6,5,3,No,No,No,No,No,Religious,Islamic,Mr.,Mohammed,AbdDamos,Principal,abudamos@vppss.com,Mrs.,Manal,Abdi,manal@vppss.com
55,-13566882.9561832,4531466.93048119,55,streets,M,100,A,"118 NEAL ST, Pleasanton, CA, 94566",,Address,R,118 Neal Street,Pleasanton,CA,94566,193547,Alameda,01751017098585,Lighthouse Baptist School,118 Neal Street,Pleasanton,CA,94566,,,,,925-846-7220,ruby.chan@lbceastbay.com,,Pleasanton Unified,Mr.,Chris,Rule,Administrator,chris.rule@lbceastbay.com,Coeducational,Day Only,K,12,2,2,4,1,0,2,1,3,2,0,1,5,1,0,0,24,Yes,0,1,0,1,1,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Chris,Rule,Principal,,Mrs.,Ruby,Chan,
56,-13594277.9261175,4536823.19592036,56,parcels,M,100,A,"16053 ASHLAND AVE, SAN LORENZO, CA 94580",0,Address,,16053 Ashland Ave,San Lorenzo,CA,94580,211687,Alameda,01613097091325,Lighthouse Christian Academy,16053 Ashland Ave,San Lorenzo,CA,94580,,,,,510-278-9386,lighthouseworshipcenter@comcast.net,,San Lorenzo Unified,Rev.,Eugene,Rushing,Administrator,lighthouseworshipcenter@comcast.net,Coeducational,Day Only,K,12,5,1,1,1,2,0,0,5,2,1,4,1,2,0,0,25,Yes,3,4,0,1,3,No,Yes,No,No,Yes,Religious,Pentacostal,Mrs.,Francine,Curry,Principal,lighthouseworshipcenter@comcast.net,Mrs.,Francine,Curry,lighthouseworhsipcenter@comcast.net
57,-13613755.2932617,4549174.06049529,57,streets,M,100,A,"2651 ORION ST, Alameda, CA, 94501",,Address,L,2651 Orion Street,Alameda,CA,94501,194191,Alameda,01611196151211,McKinney Christian Academy,2651 Orion Street,Alameda,CA,94501,2651 Orion Street,Alameda,ca,94501,925-339-5194,cryshay1@gmail.com,cryshay1@gmail.com,Alameda Unified,Rev.,Crystal,McKinney,Headmaster,cryshay1@gmail.com,Coeducational,Day Only,K,12,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,6,Yes,0,2,0,1,5,Yes,No,No,No,No,Religious,Interdenominational,Rev.,Ceystal,McKinney,Headmaster,,Rev.,Crystal,Mckinney,
58,-13609082.9674378,4557977.38993116,58,streets,M,100,A,"5951 COLLEGE AVE, Oakland, CA, 94618",,Address,L,5951B  College Avenue,Oakland,CA,94618,191446,Alameda,01612596144950,Mentoring Academy,5951B  College Avenue,Oakland,CA,94618,,,,,510-926-1133,JohnMuster@MentoringAcademy.org,admin@mentoringacademy.org,Oakland Unified,Ms.,Debora,van Eckhardt,Administrator,admin@mentoringacademy.org,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,2,4,5,7,6,0,0,24,Yes,0,3,4,2,3,No,Yes,Yes,No,Yes,Non-religious,,Dr.,John,Muster,Director,johnmuster@mentoringacademy.org,Ms.,Jean,Karavidas,jeankaravidas@mentoringacademy.org
59,-13601843.0134762,4548711.99613673,59,streets,M,100,A,"5000 MACARTHUR BLVD, Oakland, CA, 94613",,Address,R,5000 MacArthur Boulevard,Oakland,CA,94613,196240,Alameda,01612596906549,Mills College Children's School,5000 MacArthur Boulevard,Oakland,CA,94613,,,,,510-430-2118,children@mills.edu,,Oakland Unified,Ms.,Debra,Brown,Head of School,,Coeducational,Day Only,K,5,17,14,17,7,10,6,0,0,0,0,0,0,0,0,0,71,No,0,5,0,2,2,No,Yes,No,No,Yes,Non-religious,,Ms.,Debra,Brown,Head of School,msbrown@mills.edu,Ms.,Debra,Brown,msbrown@mills.edu
60,-13583955.5869968,4524163.88746068,60,streets,M,97.31,A,"250 TAMARACK DR, Union City, CA, 94587",,Address,R,250 Tamarack Drive,Union City,CA,94587,206464,Alameda,01612426138648,Mission Hills Middle School,250 Tamarack Drive,Union City,CA,94587,250 Tamarack Drive,Union City,CA,94587,510-493-2189,ferishta@pacbell.net,fkulaly@mhmschool.org,New Haven Unified,Mrs.,Ferishta,Kulaly,Administrator,fkulaly@mhmschool.org,Coeducational,Day Only,K,8,60,56,60,62,51,43,44,42,33,0,0,0,0,0,0,451,No,0,32,0,6,8,No,No,No,No,No,Non-religious,,Mrs.,Ayse,Kaya,Director,akaya@mhmschool.org,Mrs.,Julie,Nghiem,jnghiem@mhmschool.org
61,-13590144.8511653,4529813.07643282,61,parcels,M,100,A,"166 W HARDER RD, HAYWARD, CA 94544",0,Address,,166 West Harder Road,Hayward,CA,94544,197065,Alameda,01611927103286,Montessori Children's House of Hayward,166 West Harder Road,Hayward,CA,94544,,,,94544,510-782-4427,hakimkavita@yahoo.com,,Hayward Unified,Ms.,Jo,Eckerley,Director,Joeckerley@gmail.com,Coeducational,Day Only,K,3,16,18,15,12,0,0,0,0,0,0,0,0,0,0,0,61,No,0,6,1,1,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Jo,Eckerley,President,Joeckerley@gmail.com,Mrs.,Joanna,Gilman,jgilmanmch@aol.com
62,-13572243.8966961,4513798.02019263,62,parcels,M,87.14,A,"155 WASHINGTON BLVD, FREMONT, CA 94539",0,Address,,155 Washington Blvd.,Fremotn,CA,94539,196879,Alameda,01611766993778,Montessori School of Fremont,155 Washington Blvd.,Fremotn,CA,94539,,,,,510-490-1993,msf.jhoana@gmail.com,,Fremont Unified,Ms.,Julie,Alexander,Executive Director,msf.julie@gmail.com,Coeducational,Day Only,K,6,17,19,22,23,14,11,12,0,0,0,0,0,0,0,0,118,No,0,22,3,2,4,No,No,No,No,No,Non-religious,,Ms.,Lindsay,Neumiller,Director,msf.lindsay@gmail.com,Ms.,Lindsay,Neumiller,msf.lindsay@gmail.com
63,-13592723.112652,4536936.22272229,63,parcels,M,100,A,"16492 FOOTHILL BLVD, SAN LEANDRO, CA 94578",0,Address,,16492 Foothill Boulevard,San Leandro,CA,94578,204528,Alameda,01613096903454,Montessori School of San Leandro,16492 Foothill Boulevard,San Leandro,CA,94578,,,,,510-278-0288,sl@montessorica.com,,San Leandro Unified,Mrs.,Pamela,Rigg,Administrator,sl@montessorica.com,Coeducational,Day Only,K,K,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,No,0,8,4,1,0,No,No,No,No,No,Non-religious,,Mrs.,Edith,Vasquez,Director,sl@montessorica.com,Mrs.,Edith,Vasquez,
64,-13587666.8460157,4529315.14846625,64,parcels,M,100,A,"27170 MISSION BLVD, HAYWARD, CA 94544",0,Address,,27170 Mission Boulevard,Hayward,CA,94544,193090,Alameda,01611926933006,Moreau Catholic High School,27170 Mission Boulevard,Hayward,CA,94544,,,,,510-881-4300,ltortorich@moreaucatholic.org,,Hayward Unified,Mrs.,Lisa,Tortorich,Principal,ltortorich@moreaucatholic.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,234,262,249,202,0,0,947,Yes,239,65,0,12,34,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Lisa,Tortorich,Principal,ltortorich@moreaucatholic.org,Mrs.,Kim,Capurro,kcapurro@moreaucatholic.org
65,-13608486.7943463,4552752.53722051,65,parcels,M,92.87,A,"484 LAKE PARK AVE, OAKLAND, CA 94610",0,Address,,"484 Lake Park Avenue, Suite 663",Oakland,CA,94610,209929,Alameda,01612596152557,Narrow Gate,"484 Lake Park Avenue, Suite 663",Oakland,CA,94610,,,,,510-213-3710,,,Oakland Unified,Ms.,Grace,Schroder-Neufeld,Head of School,JesusisLord@gmail.com,Coeducational,Day Only,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,Yes,0,0,3,3,7,No,No,No,Yes,Yes,Religious,Independent,Ms.,Grace,Neufeld,Other,,Ms.,Grace,Neufeld,grace@baywoodlearningcenter.org
66,-13580165.6317771,4517609.17703152,66,parcels,M,100,A,"2550 PERALTA BLVD, FREMONT, CA 94536",0,Address,,2550 Peralta Boulevard,Fremont,CA,94536,194379,Alameda,01611767047236,New Horizons,2550 Peralta Boulevard,Fremont,CA,94536,,,,,510-791-5683,nhsdawson@gmail.com,office@newhorizonsschool.com,Fremont Unified,Mrs.,Katherine,Liu,President,office@newhorizonsschool.com,Coeducational,Day Only,K,8,34,26,28,24,16,13,16,5,7,0,0,0,0,0,0,169,No,0,19,4,4,0,No,No,No,No,No,Non-religious,,Mr.,Victor,Dawson,Principal,nhsdawson@gmail.com,Mrs.,Angela,Eggleston,nhsmsangela@gmail.com
67,-13597080.9616937,4545260.62268697,67,parcels,M,100,A,"3710 DORISA AVE, OAKLAND, CA 94605",0,Address,,3710 Dorisa Ave.,Oakland,CA,94605,194500,Alameda,01612597054018,Northern Light School,3710 Dorisa Ave.,Oakland,CA,94605,,,,,510-957-0570,gjackson@northernlightschool.com,,Oakland Unified,Mr.,Peter,Welch,Director,pwelch@northernlightschool.com,Coeducational,Day Only,K,8,15,20,19,17,16,10,19,13,10,0,0,0,0,0,0,139,No,0,16,2,5,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Genevieve,Jackson,Other,gjackson@northernlightschool.com,Ms.,Diana,Moberg,dmoberg@northernlightschool.com
68,-13599900.3802706,4550907.88412472,68,parcels,M,100,A,"5500 REDWOOD RD, OAKLAND, CA 94619",0,Address,,5500 Redwood Road,Oakland,CA,94619,196521,Alameda,01612597081524,Oakland Hebrew Day School,5500 Redwood Road,Oakland,CA,94619,,,,,510-531-8600,office@ohds.org,,Oakland Unified,Mrs.,Bathea,James,Head of School,bjames@ohds.org,Coeducational,Day Only,K,8,25,21,22,17,18,10,13,5,11,0,0,0,0,0,0,142,No,0,21,4,5,2,No,Yes,No,No,Yes,Religious,Jewish,Mrs.,Bathea,James,Head of School,bjames@ohds.org,Ms.,Tamara,Leider,office@ohds.org
69,-13590210.5354535,4537178.367161,69,parcels,M,100,A,"19920 ANITA AVE, CASTRO VALLEY, CA 94546",0,Address,,19920 Anita Avenue,Castro Valley,CA,94546,204735,Alameda,01611506970651,Our Lady of Grace School,19920 Anita Avenue,Castro Valley,CA,94546,,,,,510-581-3155,sanderson@csdo.org,,Castro Valley Unified,Mrs.,Susan,Anderson,Principal,sanderson@csdo.org,Coeducational,Day Only,K,8,22,28,29,19,21,35,21,21,16,0,0,0,0,15,0,227,No,0,10,4,1,13,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Susan,Anderson,Principal,sanderson@csdo.org,Mrs.,susan,Anderson,sanderson@csdo.org
70,-13577468.8466474,4514461.42657083,70,streets,M,100,A,"40374 FREMONT BLVD, Fremont, CA, 94538",,Address,R,40374 Fremont Boulevard,Fremont,CA,94538,201237,Alameda,01611766970628,Our Lady of Guadalupe,40374 Fremont Boulevard,Fremont,CA,94538,,,,,510-657-1674,sjtwellington@csdo.org,sdept@csdo.org,Fremont Unified,Sr.,Janice,Wellington,Principal,sjtwellington@csdo.org,Coeducational,Day Only,K,8,26,24,28,26,26,26,21,25,28,0,0,0,0,0,0,230,No,0,9,3,1,13,No,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Larry,Young,Superintendent,lyoung@csdo.org,Sr.,Janice,Wellington,sjtwellington@csdo.org
71,-13583786.9592303,4523708.24421633,71,streets,M,97.31,A,"678 B ST, Union City, CA, 94587",,Address,R,678 B Street,Union City,CA,94587,204856,Alameda,01612426977862,Our Lady of the Rosary,678 B Street,Union City,CA,94587,,,,,510-471-3765,sgarcia@csdo.org,,New Haven Unified,Mrs.,Susan,Garcia,Principal,sgarcia@csdo.org,Coeducational,Day Only,K,8,23,18,18,10,12,14,12,9,14,0,0,0,0,0,0,130,No,0,9,0,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Robert,Clark,Other,rclark@olrchurch.org,Mrs.,Susan,Garcia,sgarcia@csdo.org
72,-13553469.329795,4533025.53065455,72,parcels,M,100,A,"1385 S LIVERMORE AVE, LIVERMORE, CA 94550",0,Address,,1385 South Livermore Avenue,Livermore,CA,94550,200860,Alameda,01612006995583,Our Savior Lutheran School,1385 South Livermore Avenue,Livermore,CA,94550,,,,,925-447-1246,eanwyl@oslm.net,jburrus@oslm.net,Livermore Valley Joint Unified,Rev.,John,Whaley,Other,jwhaley@oslm.net,Coeducational,Day Only,K,8,23,17,16,22,20,22,24,18,13,0,0,0,0,0,0,175,No,0,11,5,1,4,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Evan,Anwyl,Principal,eanwyl@oslm.net,Mrs.,Carla,Gomes,cgomes@oslm.net
73,-13609134.8544543,4555295.57418641,73,parcels,M,100,A,"215 RIDGEWAY AVE, OAKLAND, CA 94611",0,Address,,215 Ridgeway Avenue,Oakland,CA,94611,201862,Alameda,01612596205629,Pacific Boychoir Academy,215 Ridgeway Avenue,Oakland,CA,94611,,,,,510-652-4722,admin@pacificboychoiracademy.org,,Oakland Unified,Ms.,Julie,Hoerl,Executive Director,julieh@pacificboychoiracademy.org,Boys Only,Day Only,4,8,0,0,0,0,6,6,9,9,9,0,0,0,0,0,0,39,No,0,7,2,3,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Julie,Hoerl,Executive Director,julieh@pacificboychoiracademy.org,Ms.,Julie,Hoerl,julieh@pacificboychoiracademy.org
74,-13605320.6219008,4549257.21292102,74,streets,M,100,A,"2430 COOLIDGE AVE, Oakland, CA, 94601",,Address,R,2430 Coolidge Avenue,Oakland,CA,94601,196593,Alameda,01612596933022,Patten Academy of Christian Education,2430 Coolidge Avenue,Oakland,CA,94601,2430 Coolidge Avenue,Oakland,CA,94601,510-533-3121,emarquez@pattenceca.org,emarquez@pattenceca.org,Oakland Unified,Dr.,Sharon,Anderson,Principal,sanderson@pattenceca.org,Coeducational,Day Only,K,12,11,6,10,8,4,2,2,5,8,12,10,20,12,0,0,110,Yes,13,9,7,1,6,No,Yes,Yes,Yes,Yes,Religious,Evangelical,Dr.,Sharon,Anderson,Principal,sanderson@pattenceca.org,Mrs.,Edna,Marquez,emarquez@pattenceca.org
75,-13614130.8423656,4551999.63841598,75,parcels,M,100,A,"1575 7TH ST, OAKLAND, CA 94607",0,Address,,1575 7th Street,Oakland,CA,94607,193605,Alameda,01612596933030,Pentecostal Way of Truth School Academy,1575 7th Street,Oakland,CA,94607,,,,,510-625-2002,pentecostalwayoftruth@gmail.com,brenda.mybox.brenda@gmail.com,Oakland Unified,Miss,Lisa,Simmons,Administrator,lisa_simmons85@gmail.com,Coeducational,Day Only,K,12,2,0,2,2,1,0,0,0,0,0,0,0,2,0,0,9,Yes,1,3,8,3,2,No,Yes,Yes,No,Yes,Non-religious,,Mrs.,Brenda,Brown,Principal,brenda.mybox.brenda@gmail.com,Mrs.,Chloe,Christian,chloenchristian@gmail.com
